GPS Time, Device Time, Longitude, Latitude,GPS Speed(km/h), Horizontal Dilution of Precision, Altitude(m), Bearing, Gravity X(G), Gravity Y(G), Gravity Z(G),Acceleration Sensor(Total)(g),Speed (OBD)(km/h),Engine Load(%),Engine Coolant Temperature(°F),Intake Air Temperature(°F),Engine RPM(rpm),Mass Air Flow Rate(g/s),0-100kph Time(s),Intake Manifold Pressure(kpa),0-200kph Time(s),Timing Advance(°),Engine Load(Absolute)(%),Barometer (on Android device)(mb),Trip Time(Since journey start)(s),GPS Satellites,GPS Bearing(°),GPS Altitude(m),Trip time(whilst moving)(s),Trip Distance(km),Trip time(whilst stationary)(s)
Tue Aug 21 18:22:31 MESZ 2012,21-Aug-2012 18:21:36.681,6.946442441576405,50.337869588325155,114.293495,12.0,671.8927234414857,226.9611,0.2950381,0.9156594,-0.2624445,0.09993073,120,13.72549057,213.79999518,107.599998,5367,118.79000092,34.99599838,0,0,22.5,0,941.32995605,281,15,226.96110535,671.89272344,258.45498657,3.83769464,22.69300079
Tue Aug 21 18:22:32 MESZ 2012,21-Aug-2012 18:21:37.683,6.946090052198985,50.33768285812931,113.64355,12.0,670.5622225330087,231.07259,0.32488903,1.1449792,0.15222867,0.08184013,120,13.72549057,215.59999514,103.99999809,5367,18.12999916,34.99599838,0,0,13.5,0,942.07000732,282,15,231.07258606,670.56222253,259.60101318,3.87026477,22.69300079
Tue Aug 21 18:22:33 MESZ 2012,21-Aug-2012 18:21:38.684,6.945676147572907,50.33752179167694,113.6841,8.0,669.0853189795578,238.2951,0.7650164,1.1486816,-0.22912256,0.52584726,118,8.62745094,215.59999514,109.39999795,4986,18.12999916,34.99599838,0,0,13.5,0,942.55999756,283,15,238.29510498,669.08531898,260.5249939,3.90475082,22.69300079
Tue Aug 21 18:22:34 MESZ 2012,21-Aug-2012 18:21:39.683,6.945264548888979,50.337387184003795,110.26726,8.0,667.349891429732,242.7212,0.62825763,0.9843859,-0.40198016,0.26386452,118,8.62745094,215.59999514,109.39999795,4986,16.72999954,34.99599838,0,0,10.5,0,943.25994873,284,15,242.72120667,667.34989143,261.49200439,3.93765759,22.69300079
Tue Aug 21 18:22:35 MESZ 2012,21-Aug-2012 18:21:40.687,6.944846214305157,50.3373039228062,106.84471,8.0,665.3811845051451,253.8888,0.60396034,1.017708,-0.4554341,0.32791871,109,36.07843018,215.59999514,109.39999795,4592,16.72999954,34.99599838,0,0,25,0,943.38000488,285,15,253.88879395,665.38118451,262.42401123,3.9688468,22.69300079
Tue Aug 21 18:22:36 MESZ 2012,21-Aug-2012 18:21:41.686,6.944418454995255,50.337265090312656,107.79909,8.0,664.3740756189416,264.14914,0.60766274,1.1889457,-0.6900762,0.44991821,109,36.07843018,215.59999514,109.39999795,5144,120.81999969,34.99599838,0,0,25,0,943.45996094,286,15,264.1491394,664.37407562,263.65301514,3.99960494,22.69300079
Tue Aug 21 18:22:37 MESZ 2012,21-Aug-2012 18:21:42.693,6.943977810305814,50.33731499411017,112.047134,8.0,663.1896268780894,279.80713,0.36792988,1.0072948,-0.5873335,0.17415179,109,59.60784531,215.59999514,109.39999795,5144,120.81999969,34.99599838,0,0,25,0,943.32000732,287,15,279.80712891,663.18962688,264.41598511,4.03146315,22.69300079
Tue Aug 21 18:22:38 MESZ 2012,21-Aug-2012 18:21:43.693,6.943520310174251,50.33747015954804,123.97682,8.0,660.4801422243419,295.2353,0.006942072,1.0100716,-0.07014909,0.14559008,109,59.60784531,215.59999514,103.99999809,5195,54.66999817,34.99599838,0,0,21,0,943.47998047,288,14,295.23529053,660.48014222,265.64898682,4.06832457,22.69300079
Tue Aug 21 18:22:39 MESZ 2012,21-Aug-2012 18:21:44.692,6.943077092012863,50.33763283296544,126.788376,8.0,657.9813002364717,297.8359,-0.37718597,0.9348658,-0.2925268,0.22471815,124,58.03921509,215.59999514,103.99999809,5195,54.66999817,34.99599838,0,0,22,0,942.7699585,289,15,297.83590698,657.98130024,266.35501099,4.10469866,22.69300079
Tue Aug 21 18:22:40 MESZ 2012,21-Aug-2012 18:21:45.691,6.942628331811709,50.33780273055616,129.09364,8.0,655.5272156667716,296.60663,-0.32974845,0.65186065,-0.2145442,0.05288954,124,58.03921509,215.59999514,103.99999809,4355,101.08000183,34.99599838,0,0,22,0,942.7199707,290,15,296.60662842,655.52721567,267.54400635,4.14181805,22.69300079
Tue Aug 21 18:22:41 MESZ 2012,21-Aug-2012 18:21:46.692,6.9421232703010185,50.33793422928457,134.49706,8.0,653.4193905276068,289.72205,-0.47830883,1.101707,-0.20760213,0.32675895,132,57.25490189,215.59999514,102.19999814,4355,101.08000183,34.99599838,0,0,22,0,942.89996338,291,14,289.7220459,653.41939053,268.34799194,4.18063593,22.69300079
Tue Aug 21 18:22:42 MESZ 2012,21-Aug-2012 18:21:47.691,6.941547475680549,50.338039227469686,140.67078,8.0,651.2900847513722,282.1829,-0.16175029,1.0156252,-0.25897348,0.28203854,132,57.25490189,215.59999514,102.19999814,4606,107.09999847,34.99599838,0,0,22,0,943.0199585,292,15,282.18289185,651.29008475,269.49200439,4.22325945,22.69300079
Tue Aug 21 18:22:43 MESZ 2012,21-Aug-2012 18:21:48.690,6.941005056171272,50.33812345751781,142.6952,8.0,649.5898752645214,279.92307,-0.13189939,1.0880542,0.19434391,0.15948685,141,9.4117651,215.59999514,102.19999814,4606,107.09999847,34.99599838,0,0,11,0,943.73999023,293,15,279.92306519,649.58987526,270.62600708,4.26299572,22.69300079
Tue Aug 21 18:22:44 MESZ 2012,21-Aug-2012 18:21:49.691,6.940507153763771,50.33816451919698,133.64505,12.0,648.0710968861395,275.58115,-0.22075793,1.0614429,0.5518607,0.1966469,134,9.4117651,215.59999514,102.19999814,3941,15.18999958,34.99599838,0,0,11,0,944,294,15,275.58114624,648.07109689,271.54699707,4.29873514,22.69300079
Tue Aug 21 18:22:45 MESZ 2012,21-Aug-2012 18:21:50.691,6.940049008622373,50.33817017753604,117.534454,8.0,646.8247050353716,269.03708,-0.5331512,1.0311292,0.46508476,0.1961689,134,9.4117651,215.59999514,105.79999804,3941,15.18999958,34.99599838,0,0,13,0,945.00994873,295,15,269.03707886,646.82470504,272.48400879,4.33135748,22.69300079
Tue Aug 21 18:22:46 MESZ 2012,21-Aug-2012 18:21:51.690,6.939656745954935,50.33811843571323,102.87689,8.0,645.6712997130495,259.0811,0.0853875,1.1044838,0.01940366,0.0511338,104,9.4117651,215.59999514,105.79999804,4040,15.81999969,34.99599838,0,0,13,0,945.73999023,296,15,259.08108521,645.67129971,273.44500732,4.35987043,22.69300079
Tue Aug 21 18:22:47 MESZ 2012,21-Aug-2012 18:21:52.691,6.939325045561049,50.33804173627669,89.090546,12.0,644.7556057199934,248.78606,0.7881567,0.99827003,-0.5021774,0.3905012,104,9.01960754,215.59999514,107.599998,4040,15.81999969,34.99599838,0,0,10.5,0,945.5199585,297,15,248.78605652,644.75560572,274.63198853,4.38497877,22.69300079
Tue Aug 21 18:22:48 MESZ 2012,21-Aug-2012 18:21:53.694,6.939000138482731,50.33799954327252,85.86452,12.0,643.1188267080287,260.9833,0.780289,1.1347976,-0.6650848,0.38919237,85,54.50980377,215.59999514,107.599998,3682,24.01000023,34.99599838,0,0,10.5,0,945.89996338,298,15,260.98330688,643.11882671,275.60400391,4.40858078,22.69300079
Tue Aug 21 18:22:49 MESZ 2012,21-Aug-2012 18:21:54.693,6.938656186731879,50.33799673742312,83.83603,12.0,641.601002203228,266.98907,0.85179234,0.9531466,-0.70534873,0.40895572,85,54.50980377,215.59999514,107.599998,3682,24.01000023,34.99599838,0,0,22.5,0,945.73999023,299,15,266.98907471,641.6010022,276.55300903,4.43306923,22.69300079
Tue Aug 21 18:22:50 MESZ 2012,21-Aug-2012 18:21:55.693,6.938327864641061,50.33809533088732,89.60802,12.0,640.2857856660822,301.38577,0.5410189,0.92005605,-0.59381276,0.06788404,92,59.2156868,215.59999514,107.599998,4104,93.94000244,34.99599838,0,0,22.5,0,945.44000244,300,15,301.38577271,640.28578567,277.48400879,4.45888805,22.69300079
Tue Aug 21 18:22:51 MESZ 2012,21-Aug-2012 18:21:56.693,6.93805829722655,50.338250705757865,93.40805,8.0,638.8528731907169,314.99585,0.34710366,0.9628655,-0.4332195,-0.01204,92,59.2156868,213.79999518,103.99999809,4104,105.55999756,34.99599838,0,0,22.5,0,944.75,301,15,314.99584961,638.85287319,278.6539917,4.48471451,22.69300079
Tue Aug 21 18:22:52 MESZ 2012,21-Aug-2012 18:21:57.695,6.937836437996637,50.33844587493525,98.91383,8.0,637.5641059295724,326.6351,-0.12842835,1.0558894,-0.0618186,0.0370649,103,10.58823586,213.79999518,102.19999814,4583,105.55999756,34.99599838,0,0,22.5,0,945.07000732,302,15,326.63510132,637.56410593,279.60598755,4.51156187,22.69300079
Tue Aug 21 18:22:53 MESZ 2012,21-Aug-2012 18:21:58.692,6.9376489540135635,50.33866739790629,102.038414,8.0,636.5469830482821,329.9397,-0.62409234,0.99410486,0.09368384,0.18581916,103,10.58823586,213.79999518,102.19999814,4583,16.17000008,34.99599838,0,0,2,0,945.40997314,303,15,329.93969727,636.54698305,280.55999756,4.53958559,22.69300079
Tue Aug 21 18:22:54 MESZ 2012,21-Aug-2012 18:21:59.694,6.937430838170444,50.3388856344927,100.09905,12.0,635.4844784479187,323.6806,-0.6476954,1.1905656,-0.100694194,0.19514361,101,58.4313736,213.79999518,103.99999809,4421,16.17000008,34.99599838,0,0,2,0,945.30999756,304,15,323.68060303,635.48447845,281.50299072,4.56840277,22.69300079
Tue Aug 21 18:22:55 MESZ 2012,21-Aug-2012 18:22:00.691,6.937156916227008,50.33908026944847,102.139915,12.0,634.5257017277327,311.66135,0.46442467,0.8906679,0.043006703,0.10923021,101,58.4313736,213.79999518,103.99999809,4421,17.63999939,34.99599838,0,0,23,0,945.53997803,305,15,311.66134644,634.52570173,282.44400024,4.59754038,22.69300079
Tue Aug 21 18:22:56 MESZ 2012,21-Aug-2012 18:22:01.692,6.936849763170818,50.33926015057969,102.19002,8.0,633.4972149199461,307.69235,0.6997609,0.92329574,-0.30062592,0.30244383,104,9.4117651,213.79999518,103.99999809,4441,17.63999939,34.99599838,0,0,30,0,945.7699585,306,15,307.69235229,633.49721492,283.40100098,4.6271801,22.69300079
Tue Aug 21 18:22:57 MESZ 2012,21-Aug-2012 18:22:02.694,6.936583288538708,50.339442668402,96.27927,8.0,632.5319280195986,314.25446,0.7643223,1.1364174,-0.4255832,0.4687289,104,9.4117651,213.79999518,103.99999809,4215,61.04000092,34.99599838,0,0,30,0,945.7199707,307,15,314.25445557,632.53192802,284.58599854,4.65496588,22.69300079
Tue Aug 21 18:22:58 MESZ 2012,21-Aug-2012 18:22:03.691,6.93637240289817,50.33963571388019,92.91917,12.0,631.3953097814825,327.07452,-0.8177762,0.8795606,0.16796401,0.23654717,94,9.4117651,213.79999518,103.99999809,4215,61.04000092,34.99599838,0,0,14,0,945.82000732,308,15,327.07452393,631.39530978,285.34500122,4.68116713,22.69300079
Tue Aug 21 18:22:59 MESZ 2012,21-Aug-2012 18:22:04.693,6.936202679875275,50.33983174627979,91.60367,12.0,630.6417965980484,328.53564,-0.9406509,1.0503356,-0.18191646,0.26750782,94,9.4117651,213.79999518,103.99999809,3830,15.39999962,34.99599838,0,0,14,0,946.00994873,309,15,328.53564453,630.6417966,286.47601318,4.70609665,22.69300079
Tue Aug 21 18:23:00 MESZ 2012,21-Aug-2012 18:22:05.720,6.935973637635846,50.339978277853895,89.29384,8.0,629.3184694618722,304.86926,-0.6599598,0.9126511,-0.18700731,0.21615766,92,56.47058868,213.79999518,105.79999804,3830,15.39999962,34.99599838,0,0,22,0,945.97998047,310,15,304.8692627,629.31846946,287.64700317,4.72915173,22.69300079
Tue Aug 21 18:23:01 MESZ 2012,21-Aug-2012 18:22:06.695,6.93568960651106,50.34009268453846,89.963066,8.0,628.045591304875,291.13934,-0.3797314,1.1093433,-0.20829633,0.09387147,94,56.47058868,213.79999518,105.79999804,4242,97.79000092,34.99599838,0,0,22,0,945.40997314,311,15,291.13934326,628.0455913,288.5920105,4.75304317,22.69300079
Tue Aug 21 18:23:02 MESZ 2012,21-Aug-2012 18:22:07.699,6.935346645844166,50.34016699484113,95.485245,8.0,626.8189397360859,280.0733,-0.28045976,0.98299754,-0.31173322,0.00426759,94,58.03921509,213.79999518,102.19999814,4242,97.79000092,34.99599838,0,0,22,0,945.30999756,312,15,280.07330322,626.81893974,289.55999756,4.77881956,22.69300079
Tue Aug 21 18:23:03 MESZ 2012,21-Aug-2012 18:22:08.695,6.935006059917461,50.34021066268355,95.618515,8.0,625.588986613179,277.84085,0.32164937,1.117211,-0.033356097,0.14743151,105,58.03921509,213.79999518,102.19999814,4534,102.19999695,34.99599838,0,0,22,0,945.52996826,313,15,277.84085083,625.58898661,290.51098633,4.80354738,22.69300079
Tue Aug 21 18:23:04 MESZ 2012,21-Aug-2012 18:22:09.697,6.934629759333948,50.340238389314884,99.42085,8.0,625.0096373510052,276.55066,0.5164902,1.050567,-0.18469329,0.11122052,105,9.4117651,213.79999518,100.39999819,4534,102.19999695,34.99599838,0,0,11.5,0,945.69000244,314,15,276.55065918,625.00963735,291.66101074,4.83051252,22.69300079
Tue Aug 21 18:23:05 MESZ 2012,21-Aug-2012 18:22:10.695,6.934261573816155,50.340276517098225,97.36003,8.0,624.7490736754503,280.82654,1.0753272,0.88233745,-0.5234664,0.46740496,94,9.01960754,213.79999518,100.39999819,3937,14.77000046,34.99599838,0,0,11.5,0,945.90997314,315,15,280.82653809,624.74907368,292.60400391,4.85706377,22.69300079
Tue Aug 21 18:23:06 MESZ 2012,21-Aug-2012 18:22:11.695,6.933870773333994,50.34036460518157,89.19681,8.0,625.1279917288348,298.0639,0.62987745,1.0783353,-0.36935243,0.45319462,94,9.01960754,213.79999518,103.99999809,3937,14.77000046,34.99599838,0,0,31,0,946.13995361,316,16,298.06390381,625.12799173,293.52200317,4.88655949,22.69300079
Tue Aug 21 18:23:07 MESZ 2012,21-Aug-2012 18:22:12.699,6.933563808359207,50.34046783848575,82.67803,8.0,625.4430256254716,307.01633,0.6025719,0.6844884,-0.4540457,0.19007599,88,58.03921509,213.79999518,103.99999809,3992,83.79000092,34.99599838,0,0,31,0,945.75,317,17,307.0163269,625.44302563,294.44100952,4.91124535,22.69300079
Tue Aug 21 18:23:08 MESZ 2012,21-Aug-2012 18:22:13.696,6.93342525528469,50.340661121301395,89.6324,12.0,626.0857837071896,336.9013,0.51787865,0.9371798,-0.17705701,-0.09970854,88,58.03921509,213.79999518,103.99999809,3992,15.39999962,34.99599838,0,0,22.5,0,945.82000732,318,17,336.90130615,626.08578371,295.62399292,4.93489981,22.69300079
Tue Aug 21 18:23:09 MESZ 2012,21-Aug-2012 18:22:14.697,6.933360187303673,50.34087201495346,92.91807,12.0,626.3853476375102,349.33206,-0.66319937,1.0727817,-0.18515609,0.83371478,92,9.01960754,213.79999518,103.99999809,4006,15.39999962,34.99599838,0,0,22.5,0,946.41998291,319,17,349.33206177,626.38534764,296.57400513,4.95881176,22.69300079
Tue Aug 21 18:23:10 MESZ 2012,21-Aug-2012 18:22:15.700,6.9332572405870865,50.34108842164626,93.19668,8.0,626.1326942429172,341.81488,-0.6345055,1.3166798,-0.2726262,0.39917514,92,9.01960754,213.79999518,103.99999809,4006,106.33000183,34.99599838,0,0,19.5,0,946.34997559,320,17,341.81488037,626.13269424,297.52700806,4.98397493,22.69300079
Tue Aug 21 18:23:11 MESZ 2012,21-Aug-2012 18:22:16.696,6.933102319233869,50.34130565565742,98.930725,12.0,625.3941071013062,329.05426,-0.31979814,0.9672622,-0.28512195,0.04736035,104,59.2156868,213.79999518,102.19999814,4560,106.33000183,34.99599838,0,0,19.5,0,946.38995361,321,16,329.05426025,625.3941071,298.48199463,5.01053667,22.69300079
Tue Aug 21 18:23:12 MESZ 2012,21-Aug-2012 18:22:17.691,6.932797284241485,50.341492289463716,106.53822,8.0,624.7666134560016,309.7572,-0.18882437,1.0491786,-0.30965057,0.14281341,104,59.2156868,213.79999518,102.19999814,4560,124.38999939,34.99599838,0,0,22.5,0,946.03997803,322,18,309.75720215,624.76661346,299.4289856,5.04057837,22.69300079
Tue Aug 21 18:23:13 MESZ 2012,21-Aug-2012 18:22:18.694,6.9324399692753955,50.34167432533178,115.08054,8.0,624.4199772263461,307.05005,-0.028462501,1.1204506,-0.38045973,0.23249713,111,59.2156868,213.79999518,98.59999824,5234,124.38999939,34.99599838,0,0,21.5,0,945.85998535,323,18,307.05004883,624.41997723,300.38101196,5.07309008,22.69300079
Tue Aug 21 18:23:14 MESZ 2012,21-Aug-2012 18:22:19.693,6.932047372310504,50.34187258677494,122.53723,8.0,623.9656439676766,306.31247,-0.06803232,0.987857,-0.21454419,-0.02634927,111,59.2156868,213.79999518,98.59999824,4201,115.63999939,34.99599838,0,0,21.5,0,945.94000244,324,18,306.31246948,623.96564397,301.56100464,5.10869122,22.69300079
Tue Aug 21 18:23:15 MESZ 2012,21-Aug-2012 18:22:20.693,6.9315943924159855,50.34207113362975,130.09615,8.0,622.9636047344071,305.5149,-0.10875914,1.069542,-0.21431279,0.01335037,127,59.2156868,213.79999518,98.59999824,4201,115.63999939,34.99599838,0,0,22.5,0,945.79998779,325,18,305.51489258,622.96360473,302.32598877,5.14777517,22.69300079
Tue Aug 21 18:23:16 MESZ 2012,21-Aug-2012 18:22:21.693,6.931170014293531,50.34225990696405,132.69887,12.0,622.0273718969368,305.7501,-0.11940365,1.1503015,-0.23537043,0.32210699,127,59.2156868,213.79999518,98.59999824,4546,105.55999756,34.99599838,0,0,22.5,0,945.70996094,326,18,305.75009155,622.0273719,303.4710083,5.18456602,22.69300079
Tue Aug 21 18:23:17 MESZ 2012,21-Aug-2012 18:22:22.694,6.9307383531143465,50.34245128182161,133.74777,12.0,621.1124254568319,305.3503,-0.0666439,0.82471824,-0.31589848,-0.05302325,139,59.2156868,213.79999518,98.59999824,4546,105.55999756,34.99599838,0,0,25,0,945.48999023,327,18,305.35031128,621.11242546,304.61401367,5.22194767,22.69300079
Tue Aug 21 18:23:18 MESZ 2012,21-Aug-2012 18:22:23.693,6.930273650274319,50.342654292482536,140.05585,12.0,620.3492547837827,304.7769,0.04373506,0.8143052,-0.15206555,-0.09995928,146,59.2156868,213.79999518,98.59999824,4605,43.40000153,34.99599838,0,0,25,0,945.58996582,328,18,304.77688599,620.34925478,305.56698608,5.26200056,22.69300079
Tue Aug 21 18:23:19 MESZ 2012,21-Aug-2012 18:22:24.694,6.929776701495973,50.34285836786161,145.93976,8.0,619.6738757995499,305.1932,0.13814725,0.7844542,-0.3214521,-0.13808951,146,58.4313736,213.79999518,100.39999819,4605,43.40000153,34.99599838,0,0,23,0,945.55999756,329,18,305.19320679,619.6738758,306.52398682,5.3040328,22.69300079
Tue Aug 21 18:23:20 MESZ 2012,21-Aug-2012 18:22:25.695,6.929288444817265,50.34308432712807,149.2292,8.0,618.6532712867771,308.1836,0.267964,1.2773415,-0.4994006,0.37114286,150,58.4313736,213.79999518,100.39999819,4887,111.37000275,34.99599838,0,0,23,0,945.0199585,330,18,308.18359375,618.65327129,307.45498657,5.34692526,22.69300079
Tue Aug 21 18:23:21 MESZ 2012,21-Aug-2012 18:22:26.695,6.928819105147936,50.343347014514315,153.43967,12.0,617.8170500001418,313.32773,0.090246946,1.192648,-0.35778227,0.33019736,150,57.64706039,213.79999518,98.59999824,4887,111.37000275,34.99599838,0,0,22.5,0,944.92999268,331,18,313.32772827,617.81705,308.5710144,5.39131021,22.69300079
Tue Aug 21 18:23:22 MESZ 2012,21-Aug-2012 18:22:27.696,6.928394856935712,50.343635550535005,155.25099,12.0,617.7580674608063,317.06522,-0.005553658,1.031592,-0.31034482,0.43129364,158,60,213.79999518,98.59999824,5065,121.16999817,34.99599838,0,0,22.5,0,944.47998047,332,16,317.06521606,617.75806746,309.54098511,5.43537998,22.69300079
Tue Aug 21 18:23:23 MESZ 2012,21-Aug-2012 18:22:28.697,6.927984510557718,50.343937747839036,155.25099,12.0,618.0521887552029,313.69904,-0.004628049,0.97003907,-0.26707256,0.24269158,158,60,213.79999518,98.59999824,5065,121.16999817,34.99599838,0,0,22,0,944.19995117,333,15,313.69903564,618.05218876,310.46398926,5.47991276,22.69300079
Tue Aug 21 18:23:24 MESZ 2012,21-Aug-2012 18:22:29.695,6.927543724694486,50.34423194679177,156.64392,12.0,618.4492695497523,315.40793,-0.055536583,0.8268009,-0.44779783,-0.55935216,160,58.4313736,213.79999518,98.59999824,5098,120.40000153,34.99599838,0,0,22,0,943.75994873,334,15,315.40792847,618.44926955,311.43399048,5.52524948,22.69300079
Tue Aug 21 18:23:25 MESZ 2012,21-Aug-2012 18:22:30.697,6.927150127734394,50.34454768997848,154.99977,8.0,619.2054160151094,320.49997,0.15226279,0.768256,0.04902317,-0.11544786,160,58.4313736,213.79999518,98.59999824,5098,120.40000153,34.99599838,0,0,11,0,943.58996582,335,15,320.49996948,619.20541602,312.39300537,5.57017708,22.69300079
Tue Aug 21 18:23:26 MESZ 2012,21-Aug-2012 18:22:31.696,6.9267693489249575,50.344856825384554,154.21786,8.0,619.9136018004768,320.50208,0.26287317,0.76686764,0.4127878,0.02902611,160,58.4313736,213.79999518,98.59999824,4275,16.37999916,34.99599838,0,0,11,0,944.25994873,336,15,320.5020752,619.9136018,313.61199951,5.61396217,22.69300079
Tue Aug 21 18:23:27 MESZ 2012,21-Aug-2012 18:22:32.696,6.9264148667770575,50.345143557647965,147.3514,8.0,620.94348410731,319.64197,0.56693596,1.0963848,-0.10185122,0.21036153,150,9.4117651,213.79999518,102.19999814,4275,16.37999916,34.99599838,0,0,11,0,944.75994873,337,15,319.64196777,620.94348411,314.33401489,5.65463114,22.69300079
Tue Aug 21 18:23:28 MESZ 2012,21-Aug-2012 18:22:33.698,6.926127011707317,50.345414783764475,130.07796,8.0,622.4010021654855,325.57104,0.703232,0.92329574,-0.28674176,0.10978829,150,9.4117651,213.79999518,102.19999814,3913,18.34000015,34.99599838,0,0,11,0,944.78997803,338,15,325.57104492,622.40100217,315.48199463,5.69110107,22.69300079
Tue Aug 21 18:23:29 MESZ 2012,21-Aug-2012 18:22:34.697,6.925890678112604,50.345673992650404,122.40097,12.0,623.4196072719468,333.16696,0.4512347,1.0565835,-0.60468876,0.2690075,128,23.52941132,213.79999518,103.99999809,3913,18.34000015,34.99599838,0,0,30.5,0,944.57995605,339,16,333.16696167,623.41960727,316.63101196,5.72448301,22.69300079
